filepath,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_176_jpg.rf.2ab88bc537acc8c9e8c1a0d06760dc10.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_176_jpg.rf.148741dd32dac40cfd03cff3e5b24777.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_214_jpg.rf.f08b936b42c40fe45a81c1f44d83ab27.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_DSC_0225_JPG_jpg.rf.96da4c0f0d6b4f022a96f38a03d13343.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_DSC_0225_JPG_jpg.rf.46097e991693aac4c16a2dc646975a2f.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_IMG_8331_JPG_jpg.rf.159938dd6e7d3053ce7f34a5688f0a96.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_DSC_0202-copy_jpg.rf.51bbcebe63e7d9652352f7f703d8b5c9.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_IMG_8331_JPG_jpg.rf.532c620b02f4a5be537170b5358d52e3.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_176_jpg.rf.14fc835171baa8b8e7746d68e9f3f81f.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_214_jpg.rf.286ec4f318f305ec47466fc6a9b63644.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_DSC_0202-copy_jpg.rf.eaec129b1648c582c6a5353f85502511.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_IMG_8331_JPG_jpg.rf.166f9cffa37b4377968c072d5ffab580.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_DSC_0225_JPG_jpg.rf.abfb2b8f3506f351ffdf99e5ec3b51dd.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_DSC_0202-copy_jpg.rf.2ed9bab7a32551986c791e4894f1cb89.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 6_Continuous vertical cracks/cropped_214_jpg.rf.6e764947e30160a7e4e6e00949f82a15.jpg,0,0,0,0,1,0,1,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_133_jpg.rf.c7f4352218c10d45e8c27ae136f85aef.jpg,0,0,0,0,1,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_133_jpg.rf.ed1313aec654ad4c689fe789e0680436.jpg,0,0,0,0,1,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_133_jpg.rf.b88d3863d4190724ab1a2e809cf298ff.jpg,0,0,0,0,1,0,0,0,1,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/0_Exposed rebar 3_X and V-shaped cracks 4_Continuous Diagonal cracks 5_Discontinuous Diagonal cracks/cropped_125_jpg.rf.43fbccd779ded5f9d76b5a8bf4439a88.jpg,1,0,0,1,1,1,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/0_Exposed rebar 3_X and V-shaped cracks 4_Continuous Diagonal cracks 5_Discontinuous Diagonal cracks/cropped_125_jpg.rf.5711a8819a1d2453b3ff5667692212b6.jpg,1,0,0,1,1,1,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/0_Exposed rebar 3_X and V-shaped cracks 4_Continuous Diagonal cracks 5_Discontinuous Diagonal cracks/cropped_125_jpg.rf.d98163c81a82f5af2d64f451bcbb4371.jpg,1,0,0,1,1,1,0,0,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_CMDdh_071_jpg.rf.6017a0af31a2c2840a1de05ef286bf0e.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_CMDdh_071_jpg.rf.f717c887f7fd504629a260108ebaae46.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_CMDdh_010_jpg.rf.1f7d017c3e87f4721d2beeb1a016fefd.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_119F-s-s-3_jpg.rf.743df0c46bd57a72fccc71c1bf44528a.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_CMDdh_071_jpg.rf.3b9b914d3729e0020223c598177c0e61.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_CMDdh_010_jpg.rf.333f61dce4568863d7da6c168db51c4c.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_119F-s-s-3_jpg.rf.c969a50895ebcbed55ead5ff0125cda1.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_119F-s-s-3_jpg.rf.f147f397ec3aa3a4ebec532631627212.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 8_Continuous horizontal cracks/cropped_CMDdh_010_jpg.rf.9e6363568d36f918a6f9dad92fd182bc.jpg,0,0,0,0,0,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 7_Discontinuous vertical cracks/cropped_IMG_9204_jpg.rf.10da895ff7c6173ef3abb89af51db71b.jpg,0,0,0,0,1,0,0,1,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 7_Discontinuous vertical cracks/cropped_IMG_9204_jpg.rf.28fc96fe83b05f0113b2b7947cf449f6.jpg,0,0,0,0,1,0,0,1,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 7_Discontinuous vertical cracks/cropped_IMG_9204_jpg.rf.f9ed45b7cdf4c551556899fab4265cca.jpg,0,0,0,0,1,0,0,1,0,0,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 3_X and V-shaped cracks 6_Continuous vertical cracks/cropped_image29_jpg.rf.3f58fbb18673914b8501d37ebe1194ea.jpg,0,0,0,1,0,0,1,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 3_X and V-shaped cracks 6_Continuous vertical cracks/cropped_image29_jpg.rf.94e5dd5b9708efa699323c36bd698f40.jpg,0,0,0,1,0,0,1,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 3_X and V-shaped cracks 6_Continuous vertical cracks/cropped_image29_jpg.rf.7554f2e5719a6f14b91cfdfe1e96e0c7.jpg,0,0,0,1,0,0,1,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 8_Continuous horizontal cracks 9_Discontinuous horizontal cracks/cropped_20211104_114002_jpg.rf.ccb81f4843f24b7cdd0e14baa4795d8d.jpg,0,0,0,0,1,0,0,0,1,1,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 8_Continuous horizontal cracks 9_Discontinuous horizontal cracks/cropped_20211104_114002_jpg.rf.1d2e644a6b54dd4a4b23874b1d09bc14.jpg,0,0,0,0,1,0,0,0,1,1,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/4_Continuous Diagonal cracks 8_Continuous horizontal cracks 9_Discontinuous horizontal cracks/cropped_20211104_114002_jpg.rf.d6b33f4107f634885f457fe0bc69f6c4.jpg,0,0,0,0,1,0,0,0,1,1,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_data_2_sedang-7-_jpeg_jpg.rf.8d8e23f568298681a90bd68720352ee3.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_106_jpg.rf.e5c87c56666302e30c1131d47f4243fc.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_063_jpg.rf.9d2e640492feccfd51270f83f9507857.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_IMG_0177_jpg.rf.4a72e13034c6862d446702389f7e308e.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_065_jpg.rf.7890d20c74ea0afea206a79c01cebead.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0070_JPG_jpg.rf.6a3ea4fe004c44407bdc7fddd7c3ed31.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0228_JPG_jpg.rf.fe50b6de84ba689c848d7dbb79a31244.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0406_JPG_jpg.rf.34df8fb219a4282463a8df897769fc06.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_063_jpg.rf.c0febe204c653f8c7aaf29ed7766474f.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_082_jpg.rf.14c1a0fd76cebc9bf0a4ea49bdc9035d.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_073_jpg.rf.0abff34c4d663c887a74693fadd0d6d0.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_data_2_sedang-7-_jpeg_jpg.rf.e2659655d95ce06f1c2babe3760fb09e.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_075_jpg.rf.957d7c2f4345057c260543ee09530dc8.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_073_jpg.rf.335f8845f84455bf13b24f3711a142d1.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_istockphoto-1216400396-612x612_jpg.rf.f9245b37fbad9e8607ee2f862135b675.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_106_jpg.rf.bfd369df6daa74ab6bcd66bba984d142.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0987_jpg.rf.10fbcbe4c80ebc48c88dca5e0c8392da.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0409-Copy_jpg.rf.5dc072fb6884e40ec274ef679edff91e.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_075_jpg.rf.8698d0ee3f8b94ce1222d2ff6c853399.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0228_JPG_jpg.rf.5181ff2bc29911e8012a8262547661ce.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_008_jpg.rf.f5cd15253b5b8cab8695fefe36c88c32.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_IMG_0177_jpg.rf.26f8c3f036d0925344b529e9962459d3.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_IMG_9246_JPG_jpg.rf.9cde962936f52e1047e9d0e52746d5da.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_IMG_9246_JPG_jpg.rf.8340feb722b75fe8bb691019e6304680.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_data_2_sedang-7-_jpeg_jpg.rf.26445909419324d09dcc1b5133d0af99.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0987_jpg.rf.61dd687e47f6475e31ebc9671956629b.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_image2305_jpg.rf.6a726bbeb4976db40615d95df5b43009.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_035_jpg.rf.0f61b684311851bd074e41b9428ad733.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_IMG_9246_JPG_jpg.rf.1052682cc8d0d575ee244ea866e8b79d.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_image2305_jpg.rf.7834594ab1b90c831ad2a1734cb90bae.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_063_jpg.rf.c56560bfa084fc41fc2524a43f295535.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_065_jpg.rf.7e0e82a3bdc130473b0040d4bb7cdbf1.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_008_jpg.rf.8d8a76cfc0496da82f68cdd52dd821cc.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0406_JPG_jpg.rf.d5cf33addc2ffe2e2b5b0433edfc10e6.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0409-Copy_jpg.rf.698db3617c00036c8f763b8232c9c6f1.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_075_jpg.rf.0fa28815831a5b2e5601fc6c676c83ce.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0070_JPG_jpg.rf.74935a2ddc3a851629f3130a13e2918c.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_065_jpg.rf.ac2d67ca80fb1e3ce6f458b015879c7d.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_istockphoto-1216400396-612x612_jpg.rf.61dee66e2680d1b9ec349b820b06a7c0.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_082_jpg.rf.6d1015722a50cdc13eed23ed62547646.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0300_JPG_jpg.rf.01a0d265b15ea28d3e077156b01793a1.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_035_jpg.rf.948978d16ccb97a2a71381b410a0f75c.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0228_JPG_jpg.rf.5cffbfc95fb60bacf340e070a448c118.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_106_jpg.rf.aeeb3216f4c34700f37ed72b5b33b2af.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_035_jpg.rf.9bea8b8ae2d84ab055ac72ebc0dc028f.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_082_jpg.rf.779be6b9cd173564356886d4475673c8.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_image2305_jpg.rf.624dd3e23f5d4a1861e47de3c81e60e6.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0987_jpg.rf.e941f312436c0eeed0cb270085f22511.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0409-Copy_jpg.rf.b5ca63a477c115a03dca8fecbce48b58.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_istockphoto-1216400396-612x612_jpg.rf.6219e538fd3f2fb9974af70ff0c0a705.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_073_jpg.rf.cdc1b3a9be554fe2d9b2175707585f75.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0070_JPG_jpg.rf.a545869540953f3596c3dc7d00d1c7cf.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_IMG_0177_jpg.rf.536634edebd7740103dc422294df83b9.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0300_JPG_jpg.rf.3a38ed260e6768dd4d5216dbdd10e093.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0406_JPG_jpg.rf.21431ff6a96e4efcbffc49a9cd2f5eca.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_DSC_0300_JPG_jpg.rf.4aea961242a03887b2dd101d7e87c4c0.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 4_Continuous Diagonal cracks/cropped_CMDdh_008_jpg.rf.66b33c1f0a7fbfdb433e8cbd36d15971.jpg,0,0,0,0,1,0,0,0,0,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 2_Huge Spalling 4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_20211104_114144_jpg.rf.4fbb2f344c5b710d85708a1d39875d44.jpg,0,0,1,0,1,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 2_Huge Spalling 4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_20211104_114144_jpg.rf.7132014ced209afa74cba06bbc4872e3.jpg,0,0,1,0,1,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 2_Huge Spalling 4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_20211104_114144_jpg.rf.2d881090409a5f430ced779fc545acb2.jpg,0,0,1,0,1,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 2_Huge Spalling 4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_20211104_114006_jpg.rf.4a1a0ca219eb858a4d0fa78bc56de537.jpg,0,0,1,0,1,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 2_Huge Spalling 4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_20211104_114006_jpg.rf.b2fc7fa97fbe53808d36ea604eb18267.jpg,0,0,1,0,1,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/10_Small cracks 2_Huge Spalling 4_Continuous Diagonal cracks 8_Continuous horizontal cracks/cropped_20211104_114006_jpg.rf.f115e44a7c6de448955d6e5201faf03d.jpg,0,0,1,0,1,0,0,0,1,0,1
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/2_Huge Spalling 5_Discontinuous Diagonal cracks 9_Discontinuous horizontal cracks/cropped_DSC_0304_jpg.rf.8849b93c0463e196d3da03bb55174a82.jpg,0,0,1,0,0,1,0,0,0,1,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/2_Huge Spalling 5_Discontinuous Diagonal cracks 9_Discontinuous horizontal cracks/cropped_DSC_0304_jpg.rf.5013b7fa1a3fba9be83e00d1e7e1338c.jpg,0,0,1,0,0,1,0,0,0,1,0
/home/peter/kaggle/advanced_damage_classification/datasets/crack/train/2_Huge Spalling 5_Discontinuous Diagonal cracks 9_Discontinuous horizontal cracks/cropped_DSC_0304_jpg.rf.1bd5d309503b3079e69e84d42bfce179.jpg,0,0,1,0,0,1,0,0,0,1,0
